72187 81749 72303 81778
5000
1/1554(4 steps):RRRD
1332/3374(48 steps):LURRDLDLURDRUUULULURDRULDDRUULDLURDDRDLDRUULDDDR
1333/3516(48 steps):RDLLUULDDRURRDLLURULDLLDRRULLDRRRUULDLDRRULURDRD
1334/3531(48 steps):RRUULDLDRURUULLLDDDDRUUULDDRDRRDLURULDRDLURULDRD
1335/3178(46 steps):DRRUULDDRDDLUURRULLLDRRULDLUURDDDLDRURULLDRDRR
1336/3264(48 steps):RULLDRULLDDRULLULDDRRRUULLDLDRURRDLUURRDRDLULDRR
1337/1951(48 steps):DRUURDRDLLUURRDLURUULLDLDRULURDDLURDRDRDLLULDRRR
1338/3464(46 steps):LLUULLURRRDLDDLLUURRULLDDDRRUURRDDLLUUURDLDDRR
1339/3685(48 steps):LDLDDRDRURURDDLLULDRULLUUURRRDDRDDLUULDRRULLDRRD
1340/3686(48 steps):LLLDRDRRUULLLDRDRRUULLDDRRUULLDLDRUURRDDLLUURRDD
1341/3678(46 steps):LDDDRURRRDLLLUULLDRUULDDRDRUULDRRDLLUURDDRRURD
1342/3696(46 steps):LDRRDDLLLUUURRDLLDDRRRUULLULDDDRRRUULLLURDRRDD
1343/3669(48 steps):RULDDDDRULDDRURUULLURRDLLUURDLDDDDRRUULDRDLULDRR
1344/3753(46 steps):RDRDLLURRDLLUUULURRDDDLURULULDRURRDLLURDLDDRDR
1345/3410(49 steps):UULLLLDRDRURDLLLURURRDLDLLURDRRRULDRRULURDLDRULDR
1346/3758(46 steps):LLURRUULLDRDDLLUURRDRDRULUULDLURDRRULLDRURDRDD
1347/3959(46 steps):URDDRUURDLLDRRULLLLDRUULDLDRRRULLDRUULDLDRRRRR
1348/4048(48 steps):RRURDLUURDLULLDDRRURULULDLURRRDLLURDDRDRUUULDRDD
1349/3847(46 steps):LURDLLURDRULDLLURDLDDLUURDLDRRRUULLDDLUURRRRDD
1350/3873(48 steps):UURDDLLLULURRULLDRDDRRUURRDLLURURDDLDLURURULDDRD
1351/4013(48 steps):UULDLDRDRRULULULURRDLLDRDRUULURDLDRRDLLDRRULLDRR
1352/2780(44 steps):LLDDRRUURURDDDLLLLUURURULDRDLLUURDLURRDDDDRR
1353/3411(44 steps):RDRDLURULLULDLDDRRRURULLULDDDLUURULDRRURDDRD
1354/3975(48 steps):LURDLLUUUURURDDLLDRUULDRRUULDLDDDRRDLLURULDDRURD
1355/4026(48 steps):LUURDLULDLLLURDLDRRULDLUURDRDLLURRRRURDLDRUULDDR
1356/3502(48 steps):URRRDLULDLDRUULDRRULDDLUURRDRDRUULDRRULDDRUULDDR
1357/4144(48 steps):ULURRDLDLURULDRURRDDLLUURRDRURDLULDRRULDDLUURDRD
1358/4168(48 steps):DDRRUULURDRDDDLURUUULLDLDDDRRRULURULDDLLDRRULDRR
1359/4079(48 steps):LLDDDRURULLURDLDRRDLURUUULDRDLULDDRDLURRDDLULDRR
1360/4201(48 steps):DRUULDRDDLUURDLLDRULUULDRUURDDDRULDDDRULLLDRRURD
1361/4124(48 steps):LLDRRUULLDRRUUULDDLDRRUUULDRDLULDDRDRDLURULLDRDR
1362/4269(48 steps):UULDDLUURDRURDLLLUURRDRULLDRDLLURRDDRDLUULDDRURD
1363/4273(48 steps):ULLDRRDDLDRULLUUURDRULDLURDLDDDRDLURURDLDRULLDRR
1364/3914(46 steps):LDRDLURUURRDDDLLLLURDRUURULDLLURRDDLDLUURDRDRR
1365/3944(48 steps):RDRDDLLUURRDDLDLURDRUUULULDDDRRUULLURDRDDDLLURDR
1366/4275(46 steps):DDLLUURRDDRRUULDRDLULULLDDRRRRULULLLDDRRUURRDD
1367/3877(48 steps):RRDLULULLDRDLURRDRDRULUULLLDDDRUULDDRRURDLLURDRR
1368/4110(46 steps):LUURDDLLURRRRULLLLDRDRURDRUUULLDRRDLLLURRURDDD
1369/4463(48 steps):RDDLUULDRRRULLLDDRDLURULDRRULURRDLURDDDDLLLURDRR
1370/4603(46 steps):DDLLLULURRRUURDLULLDLDDRURRRULDRDDLLLULURDDRRR
1371/4632(46 steps):DLDLDLDRRRRUURDLUUULLDDLUURDRURDRDDLUURULDDDDR
1372/3804(46 steps):DLURRULLDRURRDDDLLLUURRRULDLURDLDDRRUULLLDDRRR
1373/4456(48 steps):RRDDLURUULDLURRDLLDDDDRUURULUURDDDDLULDDRRUULDDR
1374/4099(48 steps):ULLLDRUULDRRDLLUURDRDRUUULURDLUURDDLURDDDLLDRURD
1375/4750(48 steps):LDDLULLURRDLLURULDRDDLUUURDRDLDRRRULURDLLURURDDD
1376/4509(46 steps):RULLDRRDLDRULDDDRRUULLLDRDRRUULLURRDDDLLUURRDD
1377/4760(48 steps):LLURULUURDRULULDDRRULDDLUURURDDDLDRUULDDDRULLDRR
1378/4605(48 steps):ULDDRDLURUURRDLLURDRDDLLLURDRDRURDLLURDRUUULDDDR
1379/4718(48 steps):URRDDLDRUULDLULURRDLULDRDLURULDRDRDRUULDLURRDLDR
1380/4918(46 steps):DLDRDLLURURDDDLULDRUUURULDLURDRDLURULDLDDDRURD
1381/4974(48 steps):UURRDDLDLURRUULLDDRRDLDRULURUULLDDDRDLUURDLURRDD
1382/4759(44 steps):URDRULURDLLDDDRRRRUUUULLLLDRDLDDRUURUURRDDDD
1383/4938(48 steps):LULLLDRRDRDRUULLULLDRDLURULDDRRRRULDLURURDDLURDD
1384/4832(46 steps):LDDLURDRRRULLDRUULLDDRUULDLDRRURRDLURULLLDRDRR
1385/3792(48 steps):DRRURDLLULLLDRRRURRDDDLUURDLLLUURDRDLDRRUUULDDRD
1386/4301(48 steps):LULLDRRRUULLDLURDRDLLUURDDRRURRULLDRRULDDRULURDD
1387/59(47 steps):LUURRDDRRUUULLLLDRDRUULDRRRULLLLDDRRDLULDRURDRR
1388/3079(48 steps):LDRURRDRDRULDLLUURDRULDDLLULURRDLDRRRRULDRUULDDR
1389/63(49 steps):ULULDDRULDRDDLURRRDLULDRURUULULDDDLDRURUURDLURDDD
1390/1468(48 steps):LDLURRDDDRULULULDDDDRURURRDLDLLLUUURRDRRDLULDRRD
1391/4990(46 steps):DDLLDRDRUUUULDDLUURDDDRDLULDRRUUULDRUULDLDRDDR
1392/4853(46 steps):LLDLDRRRUULULDDDRRUULLLDRDLUURURDRDDLLUUURDRDD
1393/145(45 steps):LUULLDRRULDDDRRULDRDLLLDLUUURRDLUULDDRRURDDRD
1394/120(47 steps):LURRULLDRULLDRDDLUURURDRURDLDRUULDDDRUUULLDRDRD
1395/142(47 steps):DLUUURURRDDLLUULDDRULURDLDDRDRULLDRRULURRURRDDD
1396/1715(44 steps):LULLUURRDDLURURRDRDDLLLUURULLDLDRRUULDRDDRRR
1397/231(49 steps):DRULDDDLUUURURDRULLLDDRRUULDDDRULDLUURDDRDRULLDRR
1398/4620(48 steps):RDLLUURDDLUURDRDDLLUUURDDLURRDDRULLDRRULLLDRURDR
1399/87(49 steps):RULDRUULLULLURDRRURDDLDRULLURRULDRDLULDRDRULURDDD
1400/372(49 steps):LURDRULLDDRURRRURDLLULLLDRRURRDLLURDDRRUULDLURDRD
1401/13(49 steps):URRDLLLDRRURRRULLDRRDLURULLLLDLDRRURRULDRDRULURDD
1402/413(51 steps):UUURULDRRDDLLDDRURULLDRULUURULDRURDDDDDLUURDLDRULDR
1403/401(47 steps):RULDRURULLDRRULDRURDLDRDLLULDDRRULLURUURRDLDRDD
1404/114(46 steps):LDRDDDLLLUURUURDDDLULDRDRURUUULLDDLDRRRDLLURRD
1405/509(49 steps):RRULLUURRDDLDRULDLURRRRUURDLDRUULDDDRUULDRUULDDRD
1406/1684(44 steps):RRULDLURURDDLLLURDLUUUURRULDLURRDLULDDDRDRDR
1407/556(49 steps):LUURDDDLLURDRULDLLURRURULLLDDRRURULLLDDRRRDLLURDR
1408/434(49 steps):LURRRDLDLDLUUURDDRRDLDLUULDDRURULLDDRRULDRUULDRDR
1409/591(49 steps):DRURULDRDDLLULUURURRDLLDLDDRDRURDLUURDLUURDLDLDRR
1410/573(47 steps):LLULLURDDLUUUURDLDRUULDRRRDRUURDDDDLLLLULDRRRRR
1411/612(49 steps):RDRURRDDLULULDRDLDRRRDDLLURUUURDDDDLLUURDRUULDRDD
1412/563(49 steps):LUURRDDDDLLLURRRDLLLURRDLURUULDRRDDLULURDRUULDRDD
1413/665(47 steps):RUULLDLDRRDDRULDLLUURRULDRDRUULDLUURDDLULDRRRDD
1414/639(47 steps):LLURRUURDDLDLUURULURRDDLUURDDLDRDLLULURULDDRRRD
1415/792(47 steps):RDDRUULDDRULLURRDLDLDDRDRUUURULLDRDRURUULDRDDDD
1416/608(47 steps):LLURDRDRUULLDRRDDLLULURURDDRDLDRDLLLURURUURDDDD
1417/654(49 steps):URULLUURRDLLDDRRULLDDLUURDDRURULLDDRULLDRURRULDRD
1418/658(47 steps):RULDLURDLLLUULDRRULLDDRULURRRDDRULLDRULLURRDDRR
1419/525(49 steps):LDRULURDRUULDDLURRDDLURDRRRULURDDLLURRULDRDLLURRD
1420/440(47 steps):DRRUULURDLULDDLURRRULDRDDLLULURURRDDDLLUULDRDRR
1421/783(49 steps):DLLULUUURDLDDRRRUULLULDRRRDDDLULLUURRRDDLLDLURRRD
1422/1177(49 steps):DLLURRDDDRUUULDLLDRDRUULULDDRRDRULLDRRURUULDLDRRD
1423/1076(49 steps):LLDRRURURDLLLUULDRRRURDLDDRUUULDDDRULLLDRRULURRDD
1424/1184(49 steps):LLURRRRDDLLLULDRURDLUURRDLLLURDRURDDRULDLURRDLURD
1425/838(47 steps):DRURDDDLUURULDRDDLULUURDLULDLURDDLDRUURRRDDLURD
1426/1303(45 steps):LLLDRUULDRDLURUULDRUUURDRULLDRDRULDLLLDRDRRRD
1427/4335(48 steps):LURDLLDDRRUULURRDDLULURDRRDLLDRULURRULDDRUULDRDD
1428/1376(47 steps):RUUUUULDLURDDLURULDRRDDDLLDRULUURURULDRDDDLLDRR
1429/1334(47 steps):LLULDRRULDRURDDDDLLUURRDDLLLURULDRURRULLLDDRDRR
1430/1499(49 steps):ULDRRDLDRUULDRDDDLLUURURDDDLLUURRDDLLUURURDLLDDRR
1431/936(49 steps):LURDRDLLUURURRDDDLLUULDDRURRUULLDDRDLLURRDRULLDRR
1432/1522(45 steps):RRDDDLULLLULDRUUULDDRUULDDDRRULLDRUULDRDRRRRD
1433/1605(49 steps):RDRUURRULDRDDLLLUUULDDRURDLLURULDDRURRRDDLLLURDRR
1434/1571(49 steps):DLLURDLLUULDRUURDRULLLURRRRDDLURULDDDLDRURULLDDRR
1435/1635(49 steps):LURULDDRRDRULULDRUULDDLUURDDDDLDRRRULULDDRRUULDDR
1436/1338(49 steps):DRURULLDDRULURRRDDDLDLDLURRRDLLLURRRULDDRULLDRURD
1437/1648(49 steps):RUURDDRULDLURUURDLLDLDRRUUULLDRRULLDRRRULDLDRURDD
1438/3208(47 steps):RULLLURDRDDRDLULDLLURUUURDLDDRDLULDRRRRULDLURRD
1439/1609(47 steps):DRULDLLDDDRURRUULLLDRDRDLULDRUULDRUURURDDDDLURD
1440/1773(49 steps):DLURUULLDLUURDDLUURDLDDDRRURRRUULULDRDDLDRRULURDD
1441/1268(47 steps):URDRRDDDLLLDLULDRUUUURRURDLULDLDDDRDLLURDRURRRD
1442/1188(49 steps):DLDRRUURUUULLLDDDRDRUUULURRDDDLDRDRULDLLURRULDRRD
1443/1526(47 steps):DDLDDRRDRUUULUULDLDDRUULDRRUURDDDLDLUUURDLDRDRD
1444/1854(47 steps):DLLURRDLLUULDRRRDLUULDDRUUUURDLULLDRDRULLDRDDRR
1445/1625(49 steps):URRDLULDRURDDRDDLUULLDDRDRRUULURDLDDRULLDRULLDRRR
1446/1861(49 steps):DRUURDDLLUURUULDDDRRRDLDRULDLURULLDRRURDLUURDLDDR
1447/1943(49 steps):RURRDLUUUULDRRULLLDRRRULLDLURDRDRUULDRDDLDLULDRRR
1448/1696(49 steps):URDRDLLLURDRULDLLULURDRRDLLLUURDRDRRULURRDLDLURDR
1449/1701(49 steps):DDDLUURULDRUULDDDRDRUURULLLDRDRDRUULURDLDDLUURDDR
1450/1916(49 steps):LDRUULLDRRDDLUURRDLDLUURRULLLDRRULLDRRRDLURULDDRD
1451/4522(48 steps):ULDLULURDRDRURUULLLDLDRRDRULDLUUURRRDRDLDRUULDDR
1452/4363(46 steps):LURURDDDLUURUUULDRDLLURULDDDLDLDLURRRRUULDDRRD
1453/1975(49 steps):DRDLURRUULLDRULDDRUURDDRRUURDDLURDDLUURDLUURDLDDR
1454/2077(49 steps):RURDLUULDDDRUULDLUURDDRULDDRULLLDRUUURRDDRUULDRDD
1455/2254(47 steps):LULDRURDLULDLDRRULDLURRURDDLDDRUULLLLDDRRRRULDR
1456/2298(47 steps):DRURUULLDDRRDLLURDLLURRRDLLLURUURRDDDLULUURRDDD
1457/2354(47 steps):DDLLUURDLULURDLDDRRDRUULDLUURDDLDRURUUULDDLDDRR
1458/2396(49 steps):RRRULDLURDDLLURURDDLLURRRULLDRDLLURRDDRDDLLLURDRR
1459/2363(49 steps):RDDLLUULDDRURDRRURULDLLULLDDRRRRULDRRULLURDDLURRD
1460/2484(47 steps):DLUULLULDRDDDRRUUULLDLUURRDLLURDRRDRURULDDLDRRD
1461/2534(49 steps):RRUURDDLUULLDDRUULDDRRRUULLUURURDDDLDLURDDLULDRRR
1462/2009(49 steps):LURURRDDRUULUULURRDLDRULULDRURDDDLLLDDRRRUUULDRDD
1463/2548(49 steps):ULUURURDLULLDLULDRURDLLURRRDDDDLLLURDRRRURDLLURRD
1464/2645(49 steps):DLULDLDRDLUURDLURRURRRDDLDLUULURRDRDLULDRDLUURRDD
1465/2599(49 steps):RURRDRRUULLDLDRUURRDDLLULURRRDDLLLLURURDLDRUURRDD
1466/1709(47 steps):RUUUULLLDDDRULDDRRRULLULUURURDRDDDDLLUULURDDRRD
1467/2349(47 steps):LDRULLDRRUULLDRURDLUULDDRDRRRULLDRRUUULLDLDRRDR
1468/2670(49 steps):ULUURDLLDRRULDLURURDRRDRULLDRDRULURDLDRULULDRURDD
1469/2403(49 steps):DLLLLURRRRUULDLDDLURRRULLLDRRUULDRUURDDDLLDLURRDR
1470/2761(49 steps):DRULULDRDLUURRULDDRUULDDDDRUUULDDDLURDRULLURRDLDR
1471/2720(49 steps):LLLUULDRRULDLURDRDRURULLLDDDRRUURULLDRURDDDLULDRR
1472/1784(49 steps):LLLURDLDRULURRDLDRULURDRRULDDRURDLULDRURDLUULDDRR
1473/2785(47 steps):ULLDLULLURRDRULDDLUULDDRDRURDRRDLULDLURULDDRRRD
1474/2505(49 steps):RDDDLDLURULDDRUUUURDLULDDRRULULLDRDLDRURDLURDLDRR
1475/2898(49 steps):LDLLUURRDLLLDDRUULDRRULLDRDRULDRRURULDDRRUULLDDRR
1476/1776(49 steps):LDLUURDDLURDRRRULURULLLLDDRUURRDRDLLDRRULDLLURRRD
1477/3046(49 steps):URDRULLDLDRURRDDDLULLLURRURRULDLURDRDDLDRULLDRURD
1478/2607(47 steps):DRRURRULDDDDRUUULURDDLURULDDLDLULDRDLURRRRDLURD
1479/3123(49 steps):RRRULDLULDDRDDRULDRDLLUURRDRUULDDRDLURUULDDLLDRRR
1480/2969(49 steps):ULURDDLULURDLLURDLDRULULDDRRURURDRDLLLURRRULLDRDR
1481/2852(49 steps):LUURDLDRRULDLLUURDLLURDLLDRRULDLURDRURURRDLLURDDR
1482/3143(49 steps):LUULDDDRRULUURDRDLLULDRULURDRULDDDRURRULDDRUULDRD
1483/2909(47 steps):DLUURURRDDLLDRULURRDLUULLDRDRUURDLULLDDRDLURDRR
1484/2949(49 steps):DLUULDRRUULDLDDRRUULDLLURRURDDLDLLLURRDRULURRDLDR
1485/3301(51 steps):DRRRUUULDLULDRRRULLDRRULLDLURDLDDDRRRULLLDRRURDLURD
1486/2913(47 steps):LUURDLUURDRDDLURULLDRRULLLDRRRULLLDRULURDLDRRDR
1487/3038(48 steps):DLUURDDLULDDRUULLLULDDRDLUURDDLUURRDRDRRULDLURRD
1488/2574(47 steps):RRDLLLLLURRDLULDRRRUURURDLULDRDLULDRRRULLURRDDD
1489/3369(47 steps):ULDDLUUUURDRULDDLDRRDLLURRULDRUULLDRULURDLDDDRR
1490/3700(49 steps):DDRUUULULLDLDDRRURUULLDLDDRDRRUURDLLURURDDDLUURDD
1491/3182(51 steps):RUURULDRRDLDLLLURRUURDLDRDDLURRUULDRDDDLULDRURDLURD
1492/3569(49 steps):RUURDRDLLUURDDRRRULLLLLDRRRULLDLURDRULDRRURDLURDR
1493/3574(49 steps):DLULULLDRRUURDLUURDRULLLLDDDRDLUUURRDDRRDLURULDDR
1494/3756(49 steps):URUURDLLLDRULURDDRRDLLLURRDLLDRRRULLLDRRRULLURRDD
1495/3800(47 steps):ULDLLURDRDDRDRDLLLUULDDRULURURDRDDLLLURULDDRRRR
1496/3807(47 steps):LLLDRURULLDRDRUURDDDDLLDRRURULULULDDDRRDRUULDRD
1497/3500(51 steps):DRDLUUURDDDRRULLLDRRULDLULUURDRDLULLDRDRRRRULDRULDR
1498/3704(49 steps):URDDLLULULDRRULURDDLULDRRRDDRUULLDRULDDRURULURDDD
1499/3920(49 steps):LLUUURRDRRURDLUULLURRDRULDRDDDLDRUULDLDRURDLLURRD
1500/3798(49 steps):ULLLDDRRRDLURUULDDLULURDLDRDRRURDLUULDRRULLDLDRRR
1501/3969(49 steps):ULUURDDLDDRUURUULDLDRRUULDLURDDRDLLURURDDDDLLURDR
1502/3988(49 steps):RDRRULDDRUURURDLDLULDDRUULLURRRRDDDLUURDDLUUURDDD
1503/4051(49 steps):RURDDDDLLURRDLLURRUULLDDDRRUUULURDLULDDDRDRULLDRR
1504/2485(47 steps):RUURDDDLUUURDDLLURDLDRUURULDLDLDRULLDRRULLDRRRR
1505/3759(47 steps):RURRDDLLUULDRULLDRDRRDRUUULLDLDRDRULDLUUURDDRDR
1506/4103(49 steps):ULDLDRUULURUURDLLURRDLLURDRDLDLDDRUUULDDRRDLLURDR
1507/3213(49 steps):RDDLULUURURDLULDDRDRUULULDRDLUURDDDRDLURULURDLDDR
1508/4325(49 steps):URDLLLUURDLLURRRRDDLLLLUURRRRDDLULLURRRDLDLLURDRR
1509/3900(49 steps):DRDDRUULLLURRRDDLDDDRUULUUULDRURDDDLDRULDDRUULDRD
1510/4281(49 steps):LDRULURURDDDLLURULDRRUULDDRUURDLULDDRDLDDRULURDRD
1511/4370(49 steps):DDLLURRDLUURDLUUURDDLURULDLLLDDDDRRRUULDRDLURURDD
1512/4015(49 steps):DRRDLURRRRULDDRULDLLLUURRRRDLDLULLDRUURRRDLLURDRD
1513/4441(49 steps):DLDRUULDDDRDRURULLLDRRRUUULLDDDDDRURULLDRRULDLDRR
1514/4440(49 steps):ULLDLDDDRRRULUUULLDDDDRRRULLURUURDLDDLDRULLDRRURD
1515/4193(49 steps):LLURULDDRURDDLUUURDDLUURDLLURRDDRRDLURULDDLUURRDD
1516/4644(47 steps):LURRURRRULLLDDLDDRRRULDRRUUUULDLLDDLDRRURRULDDR
1517/4532(45 steps):DDRRRUULLLDRDLUURRRRRDLLDLLUURRDDLLLUURRRDRDR
1518/4501(47 steps):LLLDDRURRDRUULLLLLDRURDLDRULLURRDRULLDRURDRURDD
1519/3787(47 steps):ULULDRRDDLLUURURDRDLUURDDRDLLUURDDRUULLLLDDRRRR
1520/4727(47 steps):DDLUURDLLURRDLLLDDRUULURDDLURRDLUURDDRULURDDDDD
1521/4747(49 steps):DRULULDRDLDRULURURDDDLLURURRDLUURRDDDLLUURURDLDRD
1522/4521(49 steps):RULDLDRRDLLLULULURDDRRRRULDDRUULLURDDDLUURDLLDRRR
1523/4831(49 steps):ULLDLURULDRDLUURUURDLDDRRURUULLDLDDRRURDLDRULURDD
1524/4797(49 steps):URDDDDDLURRRDLLULDRRURUUULDLURRDLLDDDLURRRDLLURDR
1525/4631(49 steps):LURULDRRRDLLDLUURDRURDDRURUULDLURRDDDLLUURDRULDDR
1526/4861(49 steps):URRULDDRRULURRDLLULDRDLLUURRRRRDLULDDRULURRDLLDRR
1527/4897(49 steps):DRUUULLDDRULDDRRUUULLDDRRURDDLLUURULLDRDRURDLLDRR
1528/3188(49 steps):RUURULDDDLLULUURRRRDLULLLDDRDDRURRDLLURRDLLLURRRD
1529/4756(49 steps):LLUURRRRDLULDRRULDRDDLLUUULLDDRRURULDRRULDLDLDRRR
1530/4840(47 steps):RDDRURDLLULURRDDLULDLUULDDRUULDDRUURRDLLURDRRDR
1531/3744(47 steps):LLURDDDDRUURDLLLDRUURDRDDLLLUUURULDDRRDRULLDDRR
1532/27(48 steps):LDRURRDLDLUURRDLLLLURRDLLDLUURDDRULURDLLDRRRRURD
1533/4976(49 steps):UULLLDDRURDRUULDLULLDRDRRULURRRDDLUURDLLLDRUURDDR
1534/4485(47 steps):UURDLLLDLUUULURRRRRDLULLLDDDLDRRRUURDDLLUURDDRR
1535/4818(47 steps):DRULULDRDRRUULLDLLLDRUURRRDDLULLLURRRRRDLULDRDR
1536/32(50 steps):DLULDDRULUURDDLUULURURDDLURDDLDDRULLUURRDDRDLUURDD
1537/93(48 steps):UURDDLLDRULDLUUUURRRDLULDRDRDLLUULDRRDDLLUURDRDR
1538/103(50 steps):DLULURDLLDRRRURUUULURDDDLLDDRULLDLURUURDRDRULLDRRD
1539/299(48 steps):RDLUURRDLLURRDRDRRUULLLDRURRDDLLUURRDDLLULURRRDD
1540/2848(45 steps):DLDLURRRDLLUURDRULDLULLDRRDLLULDRRUULLDRRRDRR
1541/314(48 steps):LULDRDDRUUULLLDRRRULDRDLDLLUUURRDDRDLLLUURRRDLDR
1542/266(50 steps):RRRRDLLLURRULLLDRRULDDRURULLLDRRRRDLURRDLLURULDRDR
1543/415(50 steps):LLLURDRURDLULDRDDRDDLLLUURRDRDLLLUURRDRULDDRUULDDR
1544/396(46 steps):URRRDDDLURUULLLDDRRDDRUUUULLLDDRRRUULLLDDDDRRR
1545/338(48 steps):LDRDLURULLDRDLUUULDLDDRRUURRULLLDRRULLDRDRUURDDD
1546/240(48 steps):ULULDRDDRDLURUULDDRUUULLDRDDDRULLDRRUUUULDRDLDRD
1547/301(48 steps):LLUUURDDLUULDRURDDRDLLLLUURRURDLULDRDRDLURRDLURD
1548/571(52 steps):RDRRULULLDDRDRURDLULLDRRRRULLUULDLDRDRRULURRDLDRULDR
1549/638(50 steps):RRULDRDLULULDDDRRRULULLDDRRUULURRDLLULDDDRRURULDDR
1550/85(50 steps):RDLLURUURDLLDRRDDDLUURUULURDLLDDDDRURUULDDLURRDLDR
1551/637(48 steps):LLDRRDDDLLUUUURDRDDDLLUUURRULLDDDDRRUUUULDLDDDRR
1552/570(50 steps):ULDLLURRDLULDRRRULLDRRULULDRRRUUURDLDDRDLLULDRRURD
1553/769(48 steps):LDRRDRRRULULURDRDDLUULLLDRDLURULLDRDRRRUULURDDDR
1554/636(50 steps):UULDRRDRRURDLURULLLDLDRULLDRRRRULLLURRDLDRRUULDRDR
1555/262(50 steps):DLDRURDLUURDDDLLUUURDDDLDDRURULURDLLDDRRUULDLURDDR
1556/746(50 steps):UUURURDDDLDRUULUUULDDDRUURDDLUULDDRDRDLULDRRULLDRR
1557/863(48 steps):RDDLURDDLULDRULURULDRDLURRULLDRRRURDLLDLURURRDDD
1558/526(48 steps):RRDDDLLDRRUUUUULLDLDDDRRDRUUUULLDDLURRRULLDRRDDD
1559/693(46 steps):RRDRRDLLURDLLURDLLULURDRULLDRDRURULLLDRRURDRRD
1560/1012(48 steps):RDLLLUURRUUURDLULDRULLDRDRUULDDDRRULDLURURDDDLDR
1561/808(50 steps):ULLDLUUURRDDRRRUULLLDDLDLURRRDRRULLLUURRRDDLLDRURD
1562/948(50 steps):LDDLUULDDRRULDLLURRDLLDRULURDRUURRDDRDLURULDRDLURD
1563/640(48 steps):DLLLDLUULDDRURRRDRUULDRDLLLLULDRURURDLDLUURRRDDR
1564/3746(47 steps):DDLUURDLDLLUULDRDLUURRRRRDLDLURULLLDLDRRRRRULDR
1565/1181(50 steps):LURRDLUUURRRDRDDLLULLULURDRRRDDLLURURULDDRRULURDDD
1566/1192(48 steps):ULDRDDDLULDDRRUULLDRRULLURULDRRULDDRUUULDDLDDRDR
1567/1211(48 steps):RDRRRRDLUURDLLLURRDLDDLLUURRULDLLURRDRRDLDRUURDD
1568/1242(46 steps):RRRDLLLURRDLLDDRDRRDLURULLDRDLURUUUULLDDDRRRDD
1569/1342(48 steps):RRDDDLLURDLDRULUUURRDDLDLDRULUUURRDDDLLUUURRDDDD
1570/975(50 steps):DDLDRULUUULDRRULLDRRDDDLLURUUURRDLLDDDRRUUULDRDLDR
1571/1307(48 steps):LLUUULDLURRRDLURRDLLURDLDDLUUURDLLURDRDDLURURRDD
1572/1142(50 steps):ULDRDDLUURULDLLLDDRRULULURDLDRRULULDDDRRRRULULDRRD
1573/1354(50 steps):ULDRULURRRRDLURRDDLDDLUUURDRULURDDDLURDLDRUULDLDRR
1574/1348(50 steps):RUURRDDLLUULLDDDRULUURRRDLDLDLULURURRRRDDDLURULDDR
1575/1288(50 steps):RULULDDRRUULURDDLUULDRDLURULURRDLURDDDDDLUURULDDRD
1576/1241(50 steps):DLDDRUUULDDLUURURDDLURULDLURDLDDDRRDLLURRDLLUURRDD
1577/1388(48 steps):LDDRULDDRDRRUUUULLLDDRDLURUURRDDDDLLUULURURRDDDD
1578/1436(50 steps):LDDDRURRDLDLURDRUULLDLLURRDLLUURURRDDDDLURRULURDDD
1579/1506(50 steps):LDRULDDDRRRUUULLDDDLUUURDDLUURDDLDRRRUURDLDRUULDDR
1580/1367(50 steps):DDLDRURULLDRRULLURRDLULDDRDRDDLLURRUULDDDRULURDLDR
1581/1386(48 steps):LLURDRUURRDDLLULLUURRURRDDLLDDLURDRRUUUULLDDDDRR
1582/1103(48 steps):ULDRUUULDDLDRRUULURDLLULURDLDRDDRRUULULDLURRDDDR
1583/1490(50 steps):ULLDRURDLULDLURDDDLDRDRUURUULLDLUURDRRDDDLDRUULDRD
1584/1336(50 steps):LDRDRUULLDRDRDLUURDLUURULULLDDRDDRDLLURDRULURRDLDR
1585/3490(45 steps):LLDDRDRRRUULDLLLDRRUURDRULDLLLDRULUURURDRRDDD
1586/1325(50 steps):LUULURDLDDLUUURDLULDRDRUULDLURDDRDRRUUULDRDLLURDRD
1587/1564(48 steps):URDRDLULLURDDRURDLDRUUULDLLDRRULDRRULULDLURDDRDR
1588/1651(48 steps):ULULDRRULDLLDLUURRRRDLLULDRRULLDDLUURDRRDRUULDDR
1589/1689(48 steps):DDLURUULLLDDLUULDDRRRULLLDRDRURRDRUUULLDDRDRULDR
1590/1758(50 steps):RRUULDRDLURULLDDRDDLULDRUUULURRDRDLLLURDRDDLULDRRR
1591/1827(50 steps):RULDLURULDRRDLUUURRDLULLDRRRDRDRULLDRRULLLDRRULDRR
1592/1942(50 steps):URULLLDDRDRDLURRRUULURDLLULLDDRDRRDLLURDRRULLDRURD
1593/1811(52 steps):ULURUUULLLDDDDDRRUURDDLUURDDLULLUUURURRDDDDDLURDLURD
1594/2105(50 steps):ULLURRDRUULDDLLDLDRUUUURRDRDLLURDLDDLULDRRRUULDRDR
1595/2103(52 steps):ULLDDDDRRUURDLUURDDLDLLULURRRUULLDDLURDRRRDDLURDLURD
1596/2001(48 steps):RRDDLULURDRDLDDRUUUULDLDRDRUUUULLDDRDLURULDDRDDR
1597/2089(46 steps):RULLLLLDDRULUURRDLDDRRRURUULDLLLURDLULDRRRRDRD
1598/1994(50 steps):RULDDRUULDRURRDRRDLLLLLURULDDRRRURURDLLURDDLURURDD
